start,duration,value
2023-07-29T00:32:00+02:00,[60],"[136.39,136.39]"
2023-07-29T00:43:00+02:00,[60],"[130.71,130.71]"
2023-07-29T00:49:00+02:00,[60],"[126.2,126.2]"
2023-07-29T00:52:00+02:00,[60],"[131.34,131.34]"
2023-07-29T00:56:00+02:00,[60],"[124.89,124.89]"
2023-07-29T01:01:00+02:00,"[60,60,60]","[145.58,139.75,141.67,145.58,139.75,141.67]"
2023-07-29T01:05:00+02:00,"[60,60]","[135.24,125.64,135.24,125.64]"
2023-07-29T01:08:00+02:00,[60],"[140.87,140.87]"
2023-07-29T01:10:00+02:00,"[60,60]","[130.789,151.98,130.789,151.98]"
2023-07-29T01:36:00+02:00,[60],"[124.92,124.92]"
2023-07-29T01:41:00+02:00,[60],"[126.92,126.92]"
2023-07-29T01:46:00+02:00,[60],"[137.16,137.16]"
2023-07-29T02:11:00+02:00,[60],"[126.2,126.2]"
2023-07-29T13:28:00+02:00,[60],"[140.39,140.39]"
2023-07-29T13:33:00+02:00,[60],"[141.66,141.66]"
2023-07-29T14:06:00+02:00,[60],"[136.55,136.55]"
2023-07-27T15:46:00+02:00,[21],"[0,0]"
2023-07-27T16:13:01+02:00,[58],"[0,0]"
2023-07-27T16:14:00+02:00,"[60,57]","[0,0,0,0]"
2023-07-27T16:17:16+02:00,[43],"[0,0]"
2023-07-27T16:18:00+02:00,[48],"[0,0]"
2023-07-27T16:19:00+02:00,"[60,60,60,35]","[0,0,0,0,0,0,0,0]"
2023-07-27T16:23:00+02:00,[16],"[0,0]"
2023-07-27T16:51:00+02:00,"[60,60]","[131.38,142.23,131.38,142.23]"
2023-07-27T17:00:00+02:00,[60],"[131.33,131.33]"
2023-07-27T17:11:00+02:00,[60],"[130.75,130.75]"
2023-07-27T17:17:00+02:00,"[60,60,60,60,60,60,60]","[135.27,140.95,145.51,130.06,146.07,140.23,145.35,135.27,140.95,145.51,130.06,146.07,140.23,145.35]"
2023-07-27T17:24:00+02:00,[60],"[141.67,141.67]"
2023-07-27T17:32:00+02:00,"[60,60,60]","[129.99,129.99,141.03,129.99,129.99,141.03]"
2023-07-27T17:49:00+02:00,[60],"[126.91,126.91]"
2023-07-27T18:17:00+02:00,[60],"[131.96,131.96]"
2023-07-27T18:50:00+02:00,"[60,60,60,60]","[135.95,145.58,141.03,136.39,135.95,145.58,141.03,136.39]"
2023-07-27T19:26:00+02:00,[60],"[131.43,131.43]"
2023-07-27T19:47:00+02:00,[60],"[126.19,126.19]"
2023-07-27T20:07:00+02:00,[60],"[126.26,126.26]"
2023-07-27T20:40:49+02:00,[10],"[0,0]"
2023-07-27T20:41:00+02:00,"[60,60,60]","[135.88,131.95,141.79,135.88,131.95,141.79]"
2023-07-27T20:48:00+02:00,[60],"[141.73,141.73]"
2023-07-27T20:50:00+02:00,[60],"[130.139,130.139]"
2023-07-27T20:59:00+02:00,[60],"[139.74,139.74]"
2023-07-27T21:08:00+02:00,"[60,60]","[129.35,131.35,129.35,131.35]"
2023-07-27T21:46:00+02:00,[60],"[126.26,126.26]"
2023-07-27T22:04:00+02:00,[60],"[126.21,126.21]"
2023-07-27T22:06:00+02:00,[60],"[130.77,130.77]"
2023-07-27T22:35:00+02:00,"[60,60,60,60,60,60,60,60]","[126.9,132.03,131.34,150.06,150.63,146.79,146.15,135.27,126.9,132.03,131.34,150.06,150.63,146.79,146.15,135.27]"
2023-07-27T22:45:00+02:00,"[60,60]","[135.91,141.81,135.91,141.81]"
