start,duration,value
2023-07-29T00:26:21+02:00,[77],[1]
2023-07-29T00:35:42+02:00,[38],[1]
2023-07-29T00:45:53+02:00,[49],[1]
2023-07-29T00:55:40+02:00,[36],[1]
2023-07-29T01:06:19+02:00,[49],[1]
2023-07-29T01:15:42+02:00,[38],[1]
2023-07-29T01:25:41+02:00,[37],[0]
2023-07-29T01:35:39+02:00,[35],[0]
2023-07-29T01:45:42+02:00,[38],[1]
2023-07-29T01:55:43+02:00,[38],[1]
2023-07-29T02:06:14+02:00,[71],[1]
2023-07-29T02:15:41+02:00,[37],[1]
2023-07-29T02:25:55+02:00,[51],[0]
2023-07-29T02:35:40+02:00,[36],[0]
2023-07-29T02:45:40+02:00,[37],[1]
2023-07-29T02:55:42+02:00,[37],[1]
2023-07-29T03:05:39+02:00,[36],[1]
2023-07-29T03:15:40+02:00,[36],[1]
2023-07-29T03:25:40+02:00,[36],[1]
2023-07-29T03:35:43+02:00,[39],[1]
2023-07-29T03:45:41+02:00,[38],[1]
2023-07-29T03:55:40+02:00,[36],[1]
2023-07-29T04:05:42+02:00,[37],[1]
2023-07-29T04:15:57+02:00,[53],[1]
2023-07-29T04:25:43+02:00,[39],[1]
2023-07-29T04:36:15+02:00,[71],[1]
2023-07-29T04:45:46+02:00,[42],[1]
2023-07-29T04:55:43+02:00,[39],[1]
2023-07-29T05:05:42+02:00,[38],[1]
2023-07-29T05:15:41+02:00,[37],[1]
2023-07-29T05:25:42+02:00,[38],[1]
2023-07-29T05:35:44+02:00,[40],[1]
2023-07-29T05:45:44+02:00,[39],[1]
2023-07-29T05:55:49+02:00,[46],[1]
2023-07-29T06:06:27+02:00,[83],[1]
2023-07-29T06:15:40+02:00,[37],[1]
2023-07-29T06:25:41+02:00,[37],[1]
2023-07-29T06:35:40+02:00,[36],[1]
2023-07-29T06:45:44+02:00,[40],[1]
2023-07-29T06:55:40+02:00,[37],[1]
2023-07-29T07:05:39+02:00,[35],[1]
2023-07-29T07:15:40+02:00,[36],[1]
2023-07-29T07:25:42+02:00,[38],[1]
2023-07-29T07:35:41+02:00,[37],[1]
2023-07-29T07:45:42+02:00,[37],[1]
2023-07-29T07:55:41+02:00,[37],[1]
2023-07-29T08:05:49+02:00,[44],[1]
2023-07-29T08:15:41+02:00,[36],[1]
2023-07-29T08:25:42+02:00,[38],[1]
2023-07-29T08:35:41+02:00,[36],[1]
2023-07-29T08:45:41+02:00,[37],[1]
2023-07-29T08:55:40+02:00,[37],[1]
2023-07-29T09:05:48+02:00,[45],[1]
2023-07-29T09:15:49+02:00,[45],[1]
2023-07-29T09:25:41+02:00,[38],[1]
2023-07-29T09:36:02+02:00,[58],[1]
2023-07-29T09:45:40+02:00,[36],[1]
2023-07-29T09:55:45+02:00,[42],[1]
2023-07-29T10:05:41+02:00,[37],[1]
2023-07-29T10:15:49+02:00,[46],[1]
2023-07-29T10:25:41+02:00,[36],[1]
2023-07-29T10:35:46+02:00,[42],[1]
2023-07-29T10:45:42+02:00,[38],[1]
2023-07-29T10:55:46+02:00,[42],[1]
2023-07-29T11:05:48+02:00,[44],[1]
2023-07-29T11:15:39+02:00,[36],[1]
2023-07-29T11:25:41+02:00,[37],[1]
2023-07-29T11:35:40+02:00,[36],[1]
2023-07-29T11:42:53+02:00,[50],[1]
2023-07-29T11:45:39+02:00,[35],[1]
2023-07-29T11:55:40+02:00,[36],[1]
2023-07-29T12:05:40+02:00,[36],[1]
2023-07-29T12:15:40+02:00,[36],[1]
2023-07-29T12:25:41+02:00,[36],[1]
2023-07-29T12:35:42+02:00,[38],[1]
2023-07-29T12:45:47+02:00,[43],[1]
2023-07-29T12:55:41+02:00,[36],[1]
2023-07-29T13:05:41+02:00,[37],[1]
2023-07-29T13:15:40+02:00,[36],[1]
2023-07-29T13:27:31+02:00,[42],[1]
2023-07-29T13:35:51+02:00,[53],[1]
2023-07-29T13:45:42+02:00,[38],[0]
2023-07-29T13:55:49+02:00,[45],[1]
2023-07-29T14:05:31+02:00,[36],[0]
2023-07-29T14:15:42+02:00,[37],[1]
2023-07-29T14:26:02+02:00,[41],[1]
2023-07-29T14:35:49+02:00,[44],[0]
2023-07-29T14:45:43+02:00,[39],[0]
2023-07-29T14:55:41+02:00,[37],[0]
2023-07-29T15:07:50+02:00,[166],[0]
2023-07-29T15:15:44+02:00,[40],[0]
2023-07-29T15:25:48+02:00,[44],[0]
2023-07-29T15:35:42+02:00,[38],[0]
2023-07-29T15:45:48+02:00,[44],[0]
2023-07-29T15:56:10+02:00,[65],[0]
2023-07-29T16:06:16+02:00,[72],[0]
2023-07-29T16:15:51+02:00,[47],[0]
2023-07-29T16:25:44+02:00,[40],[0]
2023-07-29T16:36:00+02:00,[55],[0]
2023-07-29T16:46:54+02:00,[122],[1]
2023-07-29T17:05:55+02:00,[50],[1]
2023-07-29T17:16:09+02:00,[65],[1]
2023-07-27T17:01:53+02:00,[69],[1]
2023-07-27T17:11:24+02:00,[40],[1]
2023-07-27T17:31:19+02:00,[35],[1]
2023-07-27T17:41:20+02:00,[36],[1]
2023-07-27T17:51:23+02:00,[39],[1]
2023-07-27T18:11:32+02:00,[48],[1]
2023-07-27T18:21:39+02:00,[55],[1]
2023-07-27T18:31:36+02:00,[52],[1]
2023-07-27T18:47:44+02:00,[59],[1]
2023-07-27T19:11:24+02:00,[40],[1]
2023-07-27T19:21:36+02:00,[52],[1]
2023-07-27T19:31:39+02:00,[55],[1]
2023-07-27T19:41:28+02:00,[44],[1]
2023-07-27T19:51:35+02:00,[51],[0]
2023-07-27T20:01:34+02:00,[50],[0]
2023-07-27T20:21:52+02:00,[68],[1]
2023-07-27T20:32:46+02:00,[47],[1]
2023-07-27T20:41:41+02:00,[58],[1]
2023-07-27T21:11:24+02:00,[39],[0]
2023-07-27T21:21:44+02:00,[60],[1]
2023-07-27T21:31:21+02:00,[37],[0]
2023-07-27T21:41:24+02:00,[40],[1]
2023-07-27T21:51:26+02:00,[42],[1]
2023-07-27T22:01:25+02:00,[41],[1]
2023-07-27T22:11:20+02:00,[36],[1]
2023-07-27T22:21:30+02:00,[46],[1]
2023-07-27T22:31:19+02:00,[35],[1]
2023-07-27T23:01:20+02:00,[36],[1]
2023-07-27T23:11:42+02:00,[58],[1]
2023-07-27T23:21:36+02:00,[53],[1]
2023-07-27T23:31:58+02:00,[74],[1]
2023-07-27T23:41:22+02:00,[38],[0]
2023-07-27T23:51:39+02:00,[55],[1]
2023-07-28T00:11:21+02:00,[37],[1]
2023-07-28T00:21:19+02:00,[35],[1]
2023-07-28T00:31:21+02:00,[37],[1]
2023-07-28T00:41:20+02:00,[36],[1]
2023-07-28T00:51:59+02:00,[76],[1]
2023-07-28T01:01:34+02:00,[50],[1]
2023-07-28T01:11:21+02:00,[37],[1]
2023-07-28T01:21:22+02:00,[38],[1]
2023-07-28T01:31:21+02:00,[38],[1]
2023-07-28T01:41:21+02:00,[37],[1]
2023-07-28T01:51:22+02:00,[38],[1]
2023-07-28T02:01:19+02:00,[35],[1]
2023-07-28T02:11:20+02:00,[36],[1]
2023-07-28T02:23:51+02:00,[36],[0]
2023-07-28T02:33:49+02:00,[36],[1]
2023-07-28T02:43:54+02:00,[40],[1]
2023-07-28T02:53:49+02:00,[36],[1]
2023-07-28T03:03:51+02:00,[36],[1]
2023-07-28T03:13:52+02:00,[38],[1]
2023-07-28T03:23:51+02:00,[37],[1]
2023-07-28T03:33:58+02:00,[44],[1]
2023-07-28T03:43:50+02:00,[36],[1]
2023-07-28T03:53:59+02:00,[45],[1]
2023-07-28T04:03:50+02:00,[36],[1]
2023-07-28T04:13:52+02:00,[38],[1]
2023-07-28T04:23:55+02:00,[41],[1]
2023-07-28T04:33:51+02:00,[37],[1]
2023-07-28T04:43:52+02:00,[38],[1]
2023-07-28T04:53:57+02:00,[43],[1]
2023-07-28T05:04:01+02:00,[47],[1]
2023-07-28T05:14:42+02:00,[89],[1]
2023-07-28T05:24:31+02:00,[49],[1]
2023-07-28T05:33:50+02:00,[36],[1]
2023-07-28T05:43:55+02:00,[42],[1]
2023-07-28T05:53:50+02:00,[36],[1]
2023-07-28T06:03:52+02:00,[38],[1]
2023-07-28T06:13:52+02:00,[39],[1]
2023-07-28T06:23:52+02:00,[38],[1]
2023-07-28T06:29:38+02:00,[178],[1]
2023-07-28T06:35:46+02:00,[42],[1]
2023-07-28T06:45:49+02:00,[45],[1]
2023-07-28T06:51:01+02:00,[42],[1]
2023-07-28T06:55:44+02:00,[40],[1]
2023-07-28T07:05:42+02:00,[38],[0]
2023-07-28T07:15:41+02:00,[36],[1]
2023-07-28T07:25:40+02:00,[36],[1]
2023-07-28T07:36:08+02:00,[64],[0]
2023-07-28T07:45:48+02:00,[44],[1]
2023-07-28T07:55:41+02:00,[37],[1]
2023-07-28T08:05:49+02:00,[45],[0]
2023-07-28T08:15:48+02:00,[44],[0]
2023-07-28T08:25:47+02:00,[43],[1]
2023-07-28T08:36:09+02:00,[65],[1]
2023-07-28T08:45:40+02:00,[36],[0]
2023-07-28T08:55:40+02:00,[36],[0]
2023-07-28T09:06:03+02:00,[59],[1]
2023-07-28T09:16:00+02:00,[54],[1]
2023-07-28T09:25:56+02:00,[53],[1]
2023-07-28T09:45:40+02:00,[36],[1]
